date,rate
2016-04-29,13180
2016-05-02,13175
2016-05-03,13190
2016-05-04,13240
2016-05-05,13240
2016-05-06,13240
2016-05-09,13285
2016-05-10,13285
2016-05-11,13300
2016-05-12,13295
2016-05-13,13315
2016-05-16,13300
2016-05-17,13295
2016-05-18,13384
2016-05-19,13550
2016-05-20,13605
2016-05-23,13580
2016-05-24,13685
2016-05-25,13650
2016-05-26,13602
2016-05-27,13581
2016-05-30,13581
2016-05-31,13600
2016-06-01,13648
2016-06-02,13645
2016-06-03,13590
2016-06-06,13375
2016-06-07,13265
2016-06-08,13260
2016-06-09,13260
2016-06-10,13290
2016-06-13,13277
2016-06-14,13355
2016-06-15,13370
2016-06-16,13360
2016-06-17,13335
2016-06-20,13255
2016-06-21,13258
2016-06-22,13275
2016-06-23,13250
2016-06-24,13370
2016-06-27,13333
2016-06-28,13168
2016-06-29,13155
2016-06-30,13210
2016-07-01,13133
2016-07-04,13133
2016-07-05,13095
2016-07-06,13098
2016-07-07,13095
2016-07-08,13105
2016-07-11,13080
2016-07-12,13115
2016-07-13,13088
2016-07-14,13080
2016-07-15,13075
2016-07-18,13080
2016-07-19,13088
2016-07-20,13105
2016-07-21,13095
2016-07-22,13107
2016-07-25,13135
2016-07-26,13165
2016-07-27,13135
2016-07-28,13100
2016-07-29,13097
2016-08-01,13065
2016-08-02,13095
2016-08-03,13115
2016-08-04,13130
2016-08-05,13120
2016-08-08,13128
2016-08-09,13125
2016-08-10,13102
2016-08-11,13113
2016-08-12,13120
2016-08-15,13110
2016-08-16,13095
2016-08-17,13095
2016-08-18,13116
2016-08-19,13155
2016-08-22,13210
2016-08-23,13217
2016-08-24,13245
2016-08-25,13238
2016-08-26,13200
2016-08-29,13260
2016-08-30,13270
2016-08-31,13260
2016-09-01,13266
2016-09-02,13245
2016-09-05,13095
2016-09-06,13122
2016-09-07,13075
2016-09-08,13060
2016-09-09,13058
2016-09-12,13097
2016-09-13,13165
2016-09-14,13202
2016-09-15,13170
2016-09-16,13155
2016-09-19,13154
2016-09-20,13148
2016-09-21,13135
2016-09-22,13085
2016-09-23,13073
2016-09-26,13025
2016-09-27,12950
2016-09-28,12944
2016-09-29,12968
2016-09-30,13045
2016-10-03,12978
2016-10-04,12978
2016-10-05,12995
2016-10-06,12986
2016-10-07,12982
2016-10-10,12975
2016-10-11,13010
2016-10-12,13017
2016-10-13,13075
2016-10-14,13040
2016-10-17,13067
2016-10-18,13030
2016-10-19,13005
2016-10-20,13000
2016-10-21,13040
2016-10-24,13012
2016-10-25,13002
2016-10-26,13005
2016-10-27,13031
2016-10-28,13047
2016-10-31,13047
2016-11-01,13040
2016-11-02,13055
2016-11-03,13070
2016-11-04,13065
2016-11-07,13086
2016-11-08,13083
2016-11-09,13097
2016-11-10,13440
2016-11-11,13284
2016-11-14,13355
2016-11-15,13360
2016-11-16,13375
2016-11-17,13370
2016-11-18,13423
2016-11-21,13420
2016-11-22,13440
2016-11-23,13480
2016-11-24,13535
2016-11-25,13515
2016-11-28,13520
2016-11-29,13570
2016-11-30,13550
2016-12-01,13540
2016-12-02,13520
2016-12-05,13430
2016-12-06,13375
2016-12-07,13320
2016-12-08,13285
2016-12-09,13325
2016-12-12,13325
2016-12-13,13305
2016-12-14,13292
2016-12-15,13395
2016-12-16,13385
2016-12-19,13378
2016-12-20,13423
2016-12-21,13466
2016-12-22,13448
2016-12-23,13443
2016-12-26,13443
2016-12-27,13443
2016-12-28,13438
2016-12-29,13458
2016-12-30,13470
2017-01-02,13468
2017-01-03,13476
2017-01-04,13433
2017-01-05,13368
2017-01-06,13358
2017-01-09,13360
2017-01-10,13310
2017-01-11,13328
2017-01-12,13283
2017-01-13,13321
2017-01-16,13361
2017-01-17,13348
2017-01-18,13338
2017-01-19,13366
2017-01-20,13403
2017-01-23,13355
2017-01-24,13330
2017-01-25,13356
2017-01-26,13335
2017-01-27,13357
2017-01-30,13338
2017-01-31,13345
2017-02-01,13368
2017-02-02,13348
2017-02-03,13338
2017-02-06,13320
2017-02-07,13324
2017-02-08,13320
2017-02-09,13300
2017-02-10,13315
2017-02-13,13323
2017-02-14,13326
2017-02-15,13326
2017-02-16,13313
2017-02-17,13320
2017-02-20,13351
2017-02-21,13368
2017-02-22,13360
2017-02-23,13348
2017-02-24,13327
2017-02-27,13341
2017-02-28,13320
2017-03-01,13337
2017-03-02,13357
2017-03-03,13380
2017-03-06,13346
2017-03-07,13344
2017-03-08,13370
2017-03-09,13393
2017-03-10,13376
2017-03-13,13355
2017-03-14,13368
2017-03-15,13358
2017-03-16,13343
2017-03-17,13340
2017-03-20,13310
2017-03-21,13316
2017-03-22,13326
2017-03-23,13324
2017-03-24,13324
2017-03-27,13309
2017-03-28,13309
2017-03-29,13312
2017-03-30,13313
2017-03-31,13323
2017-04-03,13320
2017-04-04,13325
2017-04-05,13318
2017-04-06,13331
2017-04-07,13313
2017-04-10,13365
2017-04-11,13278
2017-04-12,13274
2017-04-13,13253
2017-04-14,13253
2017-04-17,13283
2017-04-18,13295
2017-04-19,13295
2017-04-20,13322
2017-04-21,13316
2017-04-24,13316
2017-04-25,13275
2017-04-26,13283
2017-04-27,13313
2017-04-28,13320
2017-05-01,13325
2017-05-02,13310
2017-05-03,13301
2017-05-04,13324
2017-05-05,13325
2017-05-08,13307
2017-05-09,13345
2017-05-10,13353
2017-05-11,13353
2017-05-12,13316
2017-05-15,13301
2017-05-16,13295
2017-05-17,13320
2017-05-18,13351
2017-05-19,13328
2017-05-22,13298
2017-05-23,13298
2017-05-24,13307
2017-05-25,13307
2017-05-26,13294
2017-05-29,13318
2017-05-30,13321
2017-05-31,13319
2017-06-01,13319
2017-06-02,13301
2017-06-05,13283
2017-06-06,13295
2017-06-07,13301
2017-06-08,13294
2017-06-09,13288
2017-06-12,13297
2017-06-13,13290
2017-06-14,13280
2017-06-15,13284
2017-06-16,13296
2017-06-19,13288
2017-06-20,13280
2017-06-21,13317
2017-06-22,13325
2017-06-23,13325
2017-06-26,13325
2017-06-27,13325
2017-06-28,13325
2017-06-29,13325
2017-06-30,13325
2017-07-03,13363
2017-07-04,13346
2017-07-05,13363
2017-07-06,13387
2017-07-07,13402
2017-07-10,13396
2017-07-11,13390
2017-07-12,13369
2017-07-13,13346
2017-07-14,13285
2017-07-17,13323
2017-07-18,13308
2017-07-19,13315
2017-07-20,13330
2017-07-21,13310
2017-07-24,13308
2017-07-25,13323
2017-07-26,13333
2017-07-27,13315
2017-07-28,13326
2017-07-31,13322
2017-08-01,13323
2017-08-02,13323
2017-08-03,13325
2017-08-04,13315
2017-08-07,13318
2017-08-08,13310
2017-08-09,13332
2017-08-10,13384
2017-08-11,13355
2017-08-14,13345
2017-08-15,13358
2017-08-16,13375
2017-08-17,13375
2017-08-18,13359
2017-08-21,13348
2017-08-22,13341
2017-08-23,13350
2017-08-24,13346
2017-08-25,13343
2017-08-28,13330
2017-08-29,13338
2017-08-30,13338
2017-08-31,13321
2017-09-01,13340
2017-09-04,13339
2017-09-05,13337
2017-09-06,13336
2017-09-07,13305
2017-09-08,13200
2017-09-11,13160
2017-09-12,13190
2017-09-13,13201
2017-09-14,13252
2017-09-15,13238
2017-09-18,13248
2017-09-19,13273
2017-09-20,13275
2017-09-21,13277
2017-09-22,13310
2017-09-25,13325
2017-09-26,13375
2017-09-27,13435
2017-09-28,13510
2017-09-29,13470
2017-10-02,13535
2017-10-03,13540
2017-10-04,13473
2017-10-05,13453
2017-10-06,13501
2017-10-09,13515
2017-10-10,13512
2017-10-11,13511
2017-10-12,13504
2017-10-13,13496
2017-10-16,13480
2017-10-17,13505
2017-10-18,13515
2017-10-19,13519
2017-10-20,13515
2017-10-23,13538
2017-10-24,13530
2017-10-25,13575
2017-10-26,13580
2017-10-27,13613
2017-10-30,13580
2017-10-31,13560
2017-11-01,13573
2017-11-02,13550
2017-11-03,13493
2017-11-06,13521
