date,rate
2015-10-05,8.32671
2015-10-06,8.2328
2015-10-07,8.24755
2015-10-08,8.2395
2015-10-09,8.19095
2015-10-12,8.1806
2015-10-13,8.13212
2015-10-14,8.1126
2015-10-15,8.2323
2015-10-16,8.2404
2015-10-19,8.3172
2015-10-20,8.3054
2015-10-21,8.32098
2015-10-22,8.4514
2015-10-23,8.4812
2015-10-26,8.5007
2015-10-27,8.5079
2015-10-28,8.542
2015-10-29,8.51937
2015-10-30,8.5298
2015-11-02,8.53036
2015-11-03,8.53674
2015-11-04,8.62294
2015-11-05,8.6256
2015-11-06,8.7021
2015-11-09,8.6736
2015-11-10,8.6808
2015-11-11,8.66713
2015-11-12,8.62586
2015-11-13,8.6456
2015-11-16,8.71988
2015-11-17,8.7511
2015-11-18,8.72072
2015-11-19,8.67157
2015-11-20,8.724
2015-11-23,8.7166
2015-11-24,8.6892
2015-11-25,8.7283
2015-11-26,8.7353
2015-11-27,8.7288
2015-11-30,8.716
2015-12-01,8.6868
2015-12-02,8.6807
2015-12-03,8.4877
2015-12-04,8.4773
2015-12-07,8.5396
2015-12-08,8.5084
2015-12-09,8.4122
2015-12-10,8.51944
2015-12-11,8.4857
2015-12-14,8.47199
2015-12-15,8.50043
2015-12-16,8.514
2015-12-17,8.5563
2015-12-18,8.53045
2015-12-21,8.49345
2015-12-22,8.4279
2015-12-23,8.448
2015-12-24,8.3862
2015-12-25,8.40359
2015-12-28,8.36203
2015-12-29,8.37873
2015-12-30,8.41056
2015-12-31,8.45314
2016-01-01,8.45314
2016-01-04,8.4967
2016-01-05,8.58601
2016-01-06,8.5896
2016-01-07,8.47002
2016-01-08,8.50525
2016-01-11,8.5287
2016-01-12,8.531
2016-01-13,8.52429
2016-01-14,8.55163
2016-01-15,8.5826
2016-01-18,8.57555
2016-01-19,8.5325
2016-01-20,8.58752
2016-01-21,8.55956
2016-01-22,8.5862
2016-01-25,8.55662
2016-01-26,8.53942
2016-01-27,8.4923
2016-01-28,8.50072
2016-01-29,8.5768
2016-02-01,8.5293
2016-02-02,8.54526
2016-02-03,8.452
2016-02-04,8.3994
2016-02-05,8.4492
2016-02-08,8.4393
2016-02-09,8.40859
2016-02-10,8.37651
2016-02-11,8.37538
2016-02-12,8.4156
2016-02-15,8.47702
2016-02-16,8.50862
2016-02-17,8.50993
2016-02-18,8.43976
2016-02-19,8.44345
2016-02-22,8.49553
2016-02-23,8.47996
2016-02-24,8.48659
2016-02-25,8.502
2016-02-26,8.557
2016-02-29,8.55473
2016-03-01,8.61393
2016-03-02,8.60456
2016-03-03,8.52942
2016-03-04,8.46215
2016-03-07,8.47321
2016-03-08,8.48543
2016-03-09,8.44397
2016-03-10,8.3749
2016-03-11,8.3618
2016-03-14,8.3424
2016-03-15,8.31433
2016-03-16,8.23558
2016-03-17,8.1803
2016-03-18,8.24465
2016-03-21,8.22759
2016-03-22,8.22669
2016-03-23,8.26413
2016-03-24,8.29033
2016-03-25,8.2997
2016-03-28,8.27602
2016-03-29,8.19723
2016-03-30,8.1295
2016-03-31,8.12345
2016-04-01,8.12695
2016-04-04,8.12664
2016-04-05,8.12978
2016-04-06,8.15014
2016-04-07,8.1641
2016-04-08,8.14165
2016-04-11,8.1114
2016-04-12,8.07934
2016-04-13,8.139
2016-04-14,8.13246
2016-04-15,8.128
2016-04-18,8.11543
2016-04-19,8.08361
2016-04-20,8.12142
2016-04-21,8.14142
2016-04-22,8.15491
2016-04-25,8.13824
2016-04-26,8.11743
2016-04-27,8.08856
2016-04-28,8.0667
2016-04-29,8.0312
2016-05-02,7.96274
2016-05-03,8.0521
2016-05-04,8.06399
2016-05-05,8.10365
2016-05-06,8.12845
2016-05-09,8.16492
2016-05-10,8.15887
2016-05-11,8.13165
2016-05-12,8.18239
2016-05-13,8.245
2016-05-16,8.26403
2016-05-17,8.25598
2016-05-18,8.34379
2016-05-19,8.3514
2016-05-20,8.31044
2016-05-23,8.33923
2016-05-24,8.31327
2016-05-25,8.29768
2016-05-26,8.2754
2016-05-27,8.3461
2016-05-30,8.33043
2016-05-31,8.33131
2016-06-01,8.29715
2016-06-02,8.32538
2016-06-03,8.13425
2016-06-06,8.12712
2016-06-07,8.12842
2016-06-08,8.1071
2016-06-09,8.17918
2016-06-10,8.3107
2016-06-13,8.24382
2016-06-14,8.31305
2016-06-15,8.30571
2016-06-16,8.34013
2016-06-17,8.32165
2016-06-20,8.23757
2016-06-21,8.26573
2016-06-22,8.22533
2016-06-23,8.14842
2016-06-24,8.45125
2016-06-27,8.55909
2016-06-28,8.49798
2016-06-29,8.4571
2016-06-30,8.45127
2016-07-01,8.434
2016-07-04,8.42349
2016-07-05,8.53243
2016-07-06,8.5282
2016-07-07,8.57476
2016-07-08,8.57575
2016-07-11,8.57666
2016-07-12,8.53654
2016-07-13,8.48773
2016-07-14,8.50358
2016-07-15,8.5725
2016-07-18,8.54908
2016-07-19,8.61338
2016-07-20,8.60178
2016-07-21,8.59174
2016-07-22,8.63405
2016-07-25,8.6428
2016-07-26,8.65351
2016-07-27,8.62772
2016-07-28,8.63504
2016-07-29,8.54565
2016-08-01,8.5907
2016-08-02,8.50788
2016-08-03,8.54367
2016-08-04,8.51942
2016-08-05,8.56455
2016-08-08,8.58325
2016-08-09,8.53489
2016-08-10,8.45182
2016-08-11,8.47162
2016-08-12,8.4404
2016-08-15,8.45541
2016-08-16,8.4115
2016-08-17,8.41553
2016-08-18,8.34948
2016-08-19,8.379
2016-08-22,8.37117
2016-08-23,8.38187
2016-08-24,8.3976
2016-08-25,8.40727
2016-08-26,8.468
2016-08-29,8.4635
2016-08-30,8.53317
2016-08-31,8.55645
2016-09-01,8.55267
2016-09-02,8.582
2016-09-05,8.56684
2016-09-06,8.4789
2016-09-07,8.43786
2016-09-08,8.43706
2016-09-09,8.4864
2016-09-12,8.48158
2016-09-13,8.53521
2016-09-14,8.49921
2016-09-15,8.47777
2016-09-16,8.545
2016-09-19,8.55978
2016-09-20,8.59558
2016-09-21,8.55523
2016-09-22,8.54349
2016-09-23,8.5377
2016-09-26,8.54076
2016-09-27,8.59681
2016-09-28,8.5642
2016-09-29,8.56638
2016-09-30,8.5636
2016-10-03,8.56952
2016-10-04,8.59856
2016-10-05,8.59077
2016-10-06,8.6282
2016-10-07,8.62526
2016-10-10,8.6491
2016-10-11,8.81827
2016-10-12,8.8589
2016-10-13,8.78955
2016-10-14,8.8328
2016-10-17,8.80834
2016-10-18,8.82975
2016-10-19,8.83254
2016-10-20,8.86723
2016-10-21,8.9119
2016-10-24,8.91655
2016-10-25,8.92386
2016-10-26,8.9105
2016-10-27,9.07802
2016-10-28,8.9951
2016-10-31,9.0355
2016-11-01,8.9627
2016-11-02,8.9187
2016-11-03,8.9659
2016-11-04,8.94855
2016-11-07,9.02
2016-11-08,8.97357
2016-11-09,9.05828
2016-11-10,9.04159
2016-11-11,9.10272
2016-11-14,9.14914
2016-11-15,9.1847
2016-11-16,9.17972
2016-11-17,9.23329
2016-11-18,9.2622
2016-11-21,9.21679
2016-11-22,9.2163
2016-11-23,9.27664
2016-11-24,9.24403
2016-11-25,9.2428
2016-11-28,9.20048
2016-11-29,9.1743
2016-11-30,9.2214
2016-12-01,9.21509
2016-12-02,9.19
2016-12-05,9.12003
2016-12-06,9.123
2016-12-07,9.06744
2016-12-08,9.12687
2016-12-09,9.1791
2016-12-12,9.1585
2016-12-13,9.1618
2016-12-14,9.2587
2016-12-15,9.3884
2016-12-16,9.3327
2016-12-19,9.3762
2016-12-20,9.349
2016-12-21,9.22076
2016-12-22,9.2211
2016-12-23,9.2017
2016-12-26,9.19923
2016-12-27,9.22159
2016-12-28,9.1877
2016-12-29,9.11399
2016-12-30,9.0852
2017-01-02,9.1118
2017-01-03,9.16036
2017-01-04,9.10405
2017-01-05,8.99257
2017-01-06,9.0499
2017-01-09,9.03521
2017-01-10,9.07852
2017-01-11,9.02453
2017-01-12,8.95041
2017-01-13,8.9002
2017-01-16,8.952
2017-01-17,8.88266
2017-01-18,8.94629
2017-01-19,8.9521
2017-01-20,8.8634
2017-01-23,8.82273
2017-01-24,8.84746
2017-01-25,8.8148
2017-01-26,8.83982
2017-01-27,8.8507
2017-01-30,8.82314
2017-01-31,8.74578
2017-02-01,8.75015
2017-02-02,8.74605
2017-02-03,8.76314
2017-02-06,8.82586
2017-02-07,8.869
2017-02-08,8.83747
2017-02-09,8.90491
2017-02-10,8.9175
2017-02-13,8.93789
2017-02-14,8.93253
