date,rate
2015-09-28,22473
2015-09-29,22449
2015-09-30,22475
2015-10-01,22474
2015-10-02,22470
2015-10-05,22475
2015-10-06,22469
2015-10-07,22467
2015-10-08,22150
2015-10-09,22200
2015-10-12,22330
2015-10-13,22388
2015-10-14,22390
2015-10-15,22300
2015-10-16,22240
2015-10-19,22300
2015-10-20,22385
2015-10-21,22285
2015-10-22,22280
2015-10-23,22305
2015-10-26,22306
2015-10-27,22308
2015-10-28,22310
2015-10-29,22310
2015-10-30,22313
2015-11-02,22305
2015-11-03,22318
2015-11-04,22305
2015-11-05,22315
2015-11-06,22335
2015-11-09,22420
2015-11-10,22390
2015-11-11,22380
2015-11-12,22395
2015-11-13,22415
2015-11-16,22430
2015-11-17,22430
2015-11-18,22430
2015-11-19,22470
2015-11-20,22465
2015-11-23,22485
2015-11-24,22468
2015-11-25,22510
2015-11-26,22510
2015-11-27,22510
2015-11-30,22490
2015-12-01,22488
2015-12-02,22495
2015-12-03,22480
2015-12-04,22470
2015-12-07,22472
2015-12-08,22460
2015-12-09,22460
2015-12-10,22470
2015-12-11,22490
2015-12-14,22500
2015-12-15,22530
2015-12-16,22517
2015-12-17,22499
2015-12-18,22542
2015-12-21,22545
2015-12-22,22545
2015-12-23,22517
2015-12-24,22517
2015-12-25,22517
2015-12-28,22475
2015-12-29,22470
2015-12-30,22450
2015-12-31,22450
2016-01-01,22450
2016-01-04,22445
2016-01-05,22480
2016-01-06,22465
2016-01-07,22428
2016-01-08,22470
2016-01-11,22470
2016-01-12,22428
2016-01-13,22415
2016-01-14,22436
2016-01-15,22415
2016-01-18,22365
2016-01-19,22410
2016-01-20,22414
2016-01-21,22358
2016-01-22,22414
2016-01-25,22358
2016-01-26,22258
2016-01-27,22290
2016-01-28,22215
2016-01-29,22198
2016-02-01,22280
2016-02-02,22285
2016-02-03,22240
2016-02-04,22288
2016-02-05,22280
2016-02-08,22235
2016-02-09,22214
2016-02-10,22236
2016-02-11,22235
2016-02-12,22268
2016-02-15,22330
2016-02-16,22348
2016-02-17,22378
2016-02-18,22338
2016-02-19,22288
2016-02-22,22380
2016-02-23,22305
2016-02-24,22313
2016-02-25,22310
2016-02-26,22315
2016-02-29,22290
2016-03-01,22297
2016-03-02,22310
2016-03-03,22248
2016-03-04,22285
2016-03-07,22290
2016-03-08,22298
2016-03-09,22295
2016-03-10,22263
2016-03-11,22282
2016-03-14,22290
2016-03-15,22282
2016-03-16,22290
2016-03-17,22290
2016-03-18,22292
2016-03-21,22273
2016-03-22,22273
2016-03-23,22367
2016-03-24,22323
2016-03-25,22323
2016-03-28,22310
2016-03-29,22308
2016-03-30,22272
2016-03-31,22300
2016-04-01,22294
2016-04-04,22295
2016-04-05,22274
2016-04-06,22265
2016-04-07,22260
2016-04-08,22289
2016-04-11,22285
2016-04-12,22250
2016-04-13,22300
2016-04-14,22250
2016-04-15,22282
2016-04-18,22282
2016-04-19,22294
2016-04-20,22265
2016-04-21,22288
2016-04-22,22288
2016-04-25,22298
2016-04-26,22298
2016-04-27,22265
2016-04-28,22300
2016-04-29,22250
2016-05-02,22244
2016-05-03,22243
2016-05-04,22288
2016-05-05,22228
2016-05-06,22285
2016-05-09,22240
2016-05-10,22293
2016-05-11,22295
2016-05-12,22300
2016-05-13,22310
2016-05-16,22310
2016-05-17,22305
2016-05-18,22256
2016-05-19,22313
2016-05-20,22315
2016-05-23,22320
2016-05-24,22276
2016-05-25,22350
2016-05-26,22378
2016-05-27,22392
2016-05-30,22392
2016-05-31,22388
2016-06-01,22409
2016-06-02,22408
2016-06-03,22410
2016-06-06,22370
2016-06-07,22318
2016-06-08,22310
2016-06-09,22318
2016-06-10,22320
2016-06-13,22322
2016-06-14,22305
2016-06-15,22322
2016-06-16,22284
2016-06-17,22290
2016-06-20,22295
2016-06-21,22299
2016-06-22,22279
2016-06-23,22303
2016-06-24,22259
2016-06-27,22335
2016-06-28,22287
2016-06-29,22280
2016-06-30,22280
2016-07-01,22300
2016-07-04,22300
2016-07-05,22305
2016-07-06,22300
2016-07-07,22300
2016-07-08,22297
2016-07-11,22295
2016-07-12,22276
2016-07-13,22300
2016-07-14,22298
2016-07-15,22300
2016-07-18,22300
2016-07-19,22270
2016-07-20,22270
2016-07-21,22302
2016-07-22,22304
2016-07-25,22300
2016-07-26,22300
2016-07-27,22300
2016-07-28,22300
2016-07-29,22295
2016-08-01,22275
2016-08-02,22256
2016-08-03,22300
2016-08-04,22260
2016-08-05,22295
2016-08-08,22238
2016-08-09,22295
2016-08-10,22298
2016-08-11,22300
2016-08-12,22298
2016-08-15,22300
2016-08-16,22300
2016-08-17,22300
2016-08-18,22260
2016-08-19,22270
2016-08-22,22248
2016-08-23,22300
2016-08-24,22298
2016-08-25,22300
2016-08-26,22305
2016-08-29,22270
2016-08-30,22248
2016-08-31,22300
2016-09-01,22295
2016-09-02,22273
2016-09-05,22256
2016-09-06,22298
2016-09-07,22299
2016-09-08,22270
2016-09-09,22270
2016-09-12,22270
2016-09-13,22300
2016-09-14,22270
2016-09-15,22305
2016-09-16,22310
2016-09-19,22280
2016-09-20,22320
2016-09-21,22320
2016-09-22,22305
2016-09-23,22311
2016-09-26,22311
2016-09-27,22300
2016-09-28,22313
2016-09-29,22302
2016-09-30,22303
2016-10-03,22304
2016-10-04,22305
2016-10-05,22275
2016-10-06,22304
2016-10-07,22275
2016-10-10,22295
2016-10-11,22300
2016-10-12,22303
2016-10-13,22305
2016-10-14,22255
2016-10-17,22308
2016-10-18,22306
2016-10-19,22306
2016-10-20,22306
2016-10-21,22320
2016-10-24,22320
2016-10-25,22336
2016-10-26,22333
2016-10-27,22325
2016-10-28,22320
2016-10-31,22322
2016-11-01,22321
2016-11-02,22320
2016-11-03,22325
2016-11-04,22325
2016-11-07,22330
2016-11-08,22334
2016-11-09,22320
2016-11-10,22300
2016-11-11,22320
2016-11-14,22335
2016-11-15,22348
2016-11-16,22403
2016-11-17,22410
2016-11-18,22500
2016-11-21,22560
2016-11-22,22540
2016-11-23,22600
2016-11-24,22600
2016-11-25,22730
2016-11-28,22700
2016-11-29,22670
2016-11-30,22640
2016-12-01,22680
2016-12-02,22660
2016-12-05,22710
2016-12-06,22720
2016-12-07,22680
2016-12-08,22630
2016-12-09,22584
2016-12-12,22619
2016-12-13,22654
2016-12-14,22709
2016-12-15,22739
2016-12-16,22744
2016-12-19,22754
2016-12-20,22759
2016-12-21,22765
2016-12-22,22758
2016-12-23,22754
2016-12-26,22761
2016-12-27,22761
2016-12-28,22769
2016-12-29,22776
2016-12-30,22769
2017-01-02,22769
2017-01-03,22744
2017-01-04,22724
2017-01-05,22674
2017-01-06,22559
2017-01-09,22579
2017-01-10,22569
2017-01-11,22569
2017-01-12,22569
2017-01-13,22559
2017-01-16,22569
2017-01-17,22569
2017-01-18,22571
2017-01-19,22563
2017-01-20,22569
2017-01-23,22549
2017-01-24,22569
2017-01-25,22589
2017-01-26,22589
2017-01-27,22589
2017-01-30,22589
2017-01-31,22589
2017-02-01,22589
2017-02-02,22639
2017-02-03,22614
2017-02-06,22579
2017-02-07,22589
2017-02-08,22649
2017-02-09,22664
2017-02-10,22639
2017-02-13,22669
2017-02-14,22739
2017-02-15,22774
2017-02-16,22759
2017-02-17,22759
2017-02-20,22813
2017-02-21,22829
2017-02-22,22829
2017-02-23,22789
2017-02-24,22814
2017-02-27,22776
2017-02-28,22749
2017-03-01,22789
2017-03-02,22814
2017-03-03,22839
2017-03-06,22799
2017-03-07,22799
2017-03-08,22794
2017-03-09,22799
2017-03-10,22759
2017-03-13,22799
2017-03-14,22799
2017-03-15,22824
2017-03-16,22769
2017-03-17,22781
2017-03-20,22789
2017-03-21,22779
2017-03-22,22772
2017-03-23,22789
2017-03-24,22784
2017-03-27,22772
2017-03-28,22769
2017-03-29,22772
2017-03-30,22764
2017-03-31,22749
2017-04-03,22729
2017-04-04,22689
2017-04-05,22679
2017-04-06,22639
2017-04-07,22604
2017-04-10,22650
2017-04-11,22652
2017-04-12,22669
2017-04-13,22589
2017-04-14,22749
2017-04-17,22669
2017-04-18,22649
2017-04-19,22733
2017-04-20,22689
2017-04-21,22649
2017-04-24,22714
2017-04-25,22759
2017-04-26,22709
2017-04-27,22729
2017-04-28,22739
2017-05-01,22699
2017-05-02,22699
2017-05-03,22739
2017-05-04,22739
2017-05-05,22729
2017-05-08,22689
2017-05-09,22729
2017-05-10,22737
2017-05-11,22721
2017-05-12,22689
2017-05-15,22677
2017-05-16,22650
2017-05-17,22629
2017-05-18,22679
2017-05-19,22599
2017-05-22,22624
