date,rate
2016-08-29,7.7552
2016-08-30,7.7578
2016-08-31,7.7576
2016-09-01,7.75723
2016-09-02,7.756
2016-09-05,7.755
2016-09-06,7.7549
2016-09-07,7.7555
2016-09-08,7.7571
2016-09-09,7.7555
2016-09-12,7.7573
2016-09-13,7.7578
2016-09-14,7.7577
2016-09-15,7.7585
2016-09-16,7.7585
2016-09-19,7.7576
2016-09-20,7.7555
2016-09-21,7.7551
2016-09-22,7.75528
2016-09-23,7.756
2016-09-26,7.7554
2016-09-27,7.7551
2016-09-28,7.7537
2016-09-29,7.75565
2016-09-30,7.7532
2016-10-03,7.7551
2016-10-04,7.7559
2016-10-05,7.75654
2016-10-06,7.7572
2016-10-07,7.7575
2016-10-10,7.75837
2016-10-11,7.7584
2016-10-12,7.757
2016-10-13,7.7571
2016-10-14,7.7588
2016-10-17,7.75843
2016-10-18,7.75907
2016-10-19,7.7573
2016-10-20,7.7576
2016-10-21,7.7579
2016-10-24,7.75718
2016-10-25,7.7562
2016-10-26,7.757
2016-10-27,7.75469
2016-10-28,7.7534
2016-10-31,7.7548
2016-11-01,7.7547
2016-11-02,7.7548
2016-11-03,7.755
2016-11-04,7.7545
2016-11-07,7.75514
2016-11-08,7.7546
2016-11-09,7.75516
2016-11-10,7.75582
2016-11-11,7.7575
2016-11-14,7.7573
2016-11-15,7.7574
2016-11-16,7.7574
2016-11-17,7.7572
2016-11-18,7.7565
2016-11-21,7.7558
2016-11-22,7.75537
2016-11-23,7.75619
2016-11-24,7.75569
2016-11-25,7.7557
2016-11-28,7.75602
2016-11-29,7.7565
2016-11-30,7.75602
2016-12-01,7.7561
2016-12-02,7.7549
2016-12-05,7.75445
2016-12-06,7.7557
2016-12-07,7.756
2016-12-08,7.75526
2016-12-09,7.7623
2016-12-12,7.75756
2016-12-13,7.7559
2016-12-14,7.7572
2016-12-15,7.7601
2016-12-16,7.7649
2016-12-19,7.7664
2016-12-20,7.7658
2016-12-21,7.7621
2016-12-22,7.76185
2016-12-23,7.7585
2016-12-26,7.7601
2016-12-27,7.75874
2016-12-28,7.7578
2016-12-29,7.75488
2016-12-30,7.7529
2017-01-02,7.7566
2017-01-03,7.7563
2017-01-04,7.75526
2017-01-05,7.7542
2017-01-06,7.7542
2017-01-09,7.7562
2017-01-10,7.75434
2017-01-11,7.75442
2017-01-12,7.7538
2017-01-13,7.7532
2017-01-16,7.754
2017-01-17,7.7556
2017-01-18,7.7557
2017-01-19,7.7556
2017-01-20,7.7558
2017-01-23,7.7563
2017-01-24,7.75716
2017-01-25,7.7573
2017-01-26,7.7578
2017-01-27,7.7581
2017-01-30,7.75776
2017-01-31,7.7586
2017-02-01,7.7593
2017-02-02,7.75919
2017-02-03,7.7563
2017-02-06,7.7582
2017-02-07,7.7581
2017-02-08,7.75884
2017-02-09,7.7581
2017-02-10,7.7564
2017-02-13,7.7589
2017-02-14,7.7592
2017-02-15,7.75895
2017-02-16,7.758
2017-02-17,7.7603
2017-02-20,7.7608
2017-02-21,7.76061
2017-02-22,7.7605
2017-02-23,7.7594
2017-02-24,7.7603
2017-02-27,7.76083
2017-02-28,7.76187
2017-03-01,7.76275
2017-03-02,7.76212
2017-03-03,7.7627
2017-03-06,7.7641
2017-03-07,7.76393
2017-03-08,7.7662
2017-03-09,7.7647
2017-03-10,7.7628
2017-03-13,7.7647
2017-03-14,7.7669
2017-03-15,7.76568
2017-03-16,7.76287
2017-03-17,7.7599
2017-03-20,7.76502
2017-03-21,7.76525
2017-03-22,7.7645
2017-03-23,7.76709
2017-03-24,7.7658
2017-03-27,7.7671
2017-03-28,7.7669
2017-03-29,7.76891
2017-03-30,7.7704
2017-03-31,7.769
2017-04-03,7.77138
2017-04-04,7.77054
2017-04-05,7.76868
2017-04-06,7.76956
2017-04-07,7.7671
2017-04-10,7.7702
2017-04-11,7.7709
2017-04-12,7.77082
2017-04-13,7.7736
2017-04-14,7.7714
2017-04-17,7.7721
2017-04-18,7.7733
2017-04-19,7.7742
2017-04-20,7.77429
2017-04-21,7.7736
2017-04-24,7.7777
2017-04-25,7.7785
2017-04-26,7.77906
2017-04-27,7.781
2017-04-28,7.7778
2017-05-01,7.77828
2017-05-02,7.7812
2017-05-03,7.78103
2017-05-04,7.78229
2017-05-05,7.7821
2017-05-08,7.78418
2017-05-09,7.784
2017-05-10,7.78638
2017-05-11,7.7879
2017-05-12,7.7945
2017-05-15,7.78665
2017-05-16,7.78751
2017-05-17,7.7851
2017-05-18,7.78181
2017-05-19,7.7818
2017-05-22,7.7836
2017-05-23,7.78743
2017-05-24,7.78827
2017-05-25,7.7915
2017-05-26,7.7915
2017-05-29,7.7936
2017-05-30,7.7927
2017-05-31,7.7921
2017-06-01,7.79152
2017-06-02,7.7879
2017-06-05,7.7907
2017-06-06,7.7934
2017-06-07,7.79414
2017-06-08,7.7972
2017-06-09,7.7955
2017-06-12,7.7976
2017-06-13,7.79732
2017-06-14,7.79845
2017-06-15,7.80071
2017-06-16,7.7987
2017-06-19,7.79978
2017-06-20,7.80057
