date,rate
2015-09-14,1.5789
2015-09-15,1.5752
2015-09-16,1.5759
2015-09-17,1.5699
2015-09-18,1.5629
2015-09-21,1.5807
2015-09-22,1.5902
2015-09-23,1.5944
2015-09-24,1.5772
2015-09-25,1.5655
2015-09-28,1.5828
2015-09-29,1.5734
2015-09-30,1.5645
2015-10-01,1.5605
2015-10-02,1.551
2015-10-05,1.5407
2015-10-06,1.5282
2015-10-07,1.5125
2015-10-08,1.5015
2015-10-09,1.4929
2015-10-12,1.4886
2015-10-13,1.5047
2015-10-14,1.4702
2015-10-15,1.4621
2015-10-16,1.4682
2015-10-19,1.4709
2015-10-20,1.4811
2015-10-21,1.4883
2015-10-22,1.4732
2015-10-23,1.4805
2015-10-26,1.4744
2015-10-27,1.4768
2015-10-28,1.4944
2015-10-29,1.4934
2015-10-30,1.475
2015-11-02,1.4823
2015-11-03,1.5017
2015-11-04,1.5166
2015-11-05,1.5121
2015-11-06,1.5318
2015-11-09,1.5306
2015-11-10,1.5292
2015-11-11,1.5228
2015-11-12,1.5278
2015-11-13,1.5283
2015-11-16,1.542
2015-11-17,1.5433
2015-11-18,1.5441
2015-11-19,1.5237
2015-11-20,1.5229
2015-11-23,1.5345
2015-11-24,1.5248
2015-11-25,1.5189
2015-11-26,1.5236
2015-11-27,1.5301
2015-11-30,1.5175
2015-12-01,1.499
2015-12-02,1.5052
2015-12-03,1.4988
2015-12-04,1.4817
2015-12-07,1.5056
2015-12-08,1.5022
2015-12-09,1.4834
2015-12-10,1.4835
2015-12-11,1.4883
2015-12-14,1.4783
2015-12-15,1.4757
2015-12-16,1.4782
2015-12-17,1.4947
2015-12-18,1.4858
2015-12-21,1.4772
2015-12-22,1.468
2015-12-23,1.4721
2015-12-24,1.4677
2015-12-25,1.4616
2015-12-28,1.4588
2015-12-29,1.4561
2015-12-30,1.4621
2015-12-31,1.4619
2016-01-01,1.4619
2016-01-04,1.4809
2016-01-05,1.491
2016-01-06,1.5061
2016-01-07,1.5084
2016-01-08,1.5273
2016-01-11,1.5232
2016-01-12,1.5304
2016-01-13,1.5379
2016-01-14,1.5441
2016-01-15,1.5461
2016-01-18,1.5489
2016-01-19,1.5627
2016-01-20,1.5533
2016-01-21,1.5323
2016-01-22,1.5394
2016-01-25,1.549
2016-01-26,1.5399
2016-01-27,1.5539
2016-01-28,1.5431
2016-01-29,1.5417
2016-02-01,1.5289
2016-02-02,1.5327
2016-02-03,1.5017
2016-02-04,1.4891
2016-02-05,1.5087
2016-02-08,1.5103
2016-02-09,1.5064
2016-02-10,1.4974
2016-02-11,1.4841
2016-02-12,1.5082
2016-02-15,1.5062
2016-02-16,1.5205
2016-02-17,1.5071
2016-02-18,1.5059
2016-02-19,1.5073
2016-02-22,1.4923
2016-02-23,1.5065
2016-02-24,1.5024
2016-02-25,1.4866
2016-02-26,1.5078
2016-02-29,1.5127
2016-03-01,1.5061
2016-03-02,1.4996
2016-03-03,1.4878
2016-03-04,1.4666
2016-03-07,1.4718
2016-03-08,1.4835
2016-03-09,1.5062
2016-03-10,1.4995
2016-03-11,1.4817
2016-03-14,1.4989
2016-03-15,1.5122
2016-03-16,1.4847
2016-03-17,1.4641
2016-03-18,1.4708
2016-03-21,1.4765
2016-03-22,1.4819
2016-03-23,1.4891
2016-03-24,1.4926
2016-03-25,1.4952
2016-03-28,1.4856
2016-03-29,1.4582
2016-03-30,1.4469
2016-03-31,1.4443
2016-04-01,1.4475
2016-04-04,1.4683
2016-04-05,1.4696
2016-04-06,1.4646
2016-04-07,1.4748
2016-04-08,1.4688
2016-04-11,1.4581
2016-04-12,1.4441
2016-04-13,1.4458
2016-04-14,1.4586
2016-04-15,1.4445
2016-04-18,1.4374
2016-04-19,1.4192
2016-04-20,1.4331
2016-04-21,1.4458
2016-04-22,1.4588
2016-04-25,1.4569
2016-04-26,1.4493
2016-04-27,1.4435
2016-04-28,1.4365
2016-04-29,1.4321
2016-05-02,1.421
2016-05-03,1.4413
2016-05-04,1.4518
2016-05-05,1.4524
2016-05-06,1.4618
2016-05-09,1.4761
2016-05-10,1.4735
2016-05-11,1.4665
2016-05-12,1.4644
2016-05-13,1.477
2016-05-16,1.4726
2016-05-17,1.47
2016-05-18,1.4809
2016-05-19,1.48
2016-05-20,1.4784
2016-05-23,1.4794
2016-05-24,1.4785
2016-05-25,1.4875
2016-05-26,1.4811
2016-05-27,1.4933
2016-05-30,1.4925
2016-05-31,1.4714
2016-06-01,1.4653
2016-06-02,1.4688
2016-06-03,1.4374
2016-06-06,1.4466
2016-06-07,1.4339
2016-06-08,1.4117
2016-06-09,1.4048
2016-06-10,1.4161
2016-06-13,1.4189
2016-06-14,1.4314
2016-06-15,1.4118
2016-06-16,1.4187
2016-06-17,1.4174
2016-06-20,1.407
2016-06-21,1.4028
2016-06-22,1.3932
2016-06-23,1.3842
2016-06-24,1.4027
2016-06-27,1.4261
2016-06-28,1.4169
2016-06-29,1.4051
2016-06-30,1.4009
2016-07-01,1.3941
2016-07-04,1.3838
2016-07-05,1.4013
2016-07-06,1.403
2016-07-07,1.3844
2016-07-08,1.3681
2016-07-11,1.3824
2016-07-12,1.3708
2016-07-13,1.3734
2016-07-14,1.3911
2016-07-15,1.4052
2016-07-18,1.4162
2016-07-19,1.4171
2016-07-20,1.4341
2016-07-21,1.4257
2016-07-22,1.4284
2016-07-25,1.4276
2016-07-26,1.4147
2016-07-27,1.4151
2016-07-28,1.4106
2016-07-29,1.3867
2016-08-01,1.3947
2016-08-02,1.3839
2016-08-03,1.3981
2016-08-04,1.3939
2016-08-05,1.3991
2016-08-08,1.3994
2016-08-09,1.3944
2016-08-10,1.3738
2016-08-11,1.3866
2016-08-12,1.3891
2016-08-15,1.3842
2016-08-16,1.3704
2016-08-17,1.376
2016-08-18,1.3725
2016-08-19,1.3744
2016-08-22,1.3721
2016-08-23,1.3732
2016-08-24,1.366
2016-08-25,1.3693
2016-08-26,1.3807
2016-08-29,1.378
2016-08-30,1.3833
2016-08-31,1.3791
2016-09-01,1.3721
2016-09-02,1.3706
2016-09-05,1.3678
2016-09-06,1.3506
2016-09-07,1.3409
2016-09-08,1.3504
2016-09-09,1.366
2016-09-12,1.359
2016-09-13,1.3806
2016-09-14,1.3749
2016-09-15,1.3638
2016-09-16,1.3762
2016-09-19,1.3696
2016-09-20,1.3663
2016-09-21,1.3608
2016-09-22,1.3676
2016-09-23,1.3801
2016-09-26,1.3745
2016-09-27,1.3686
2016-09-28,1.3736
2016-09-29,1.3782
2016-09-30,1.3716
2016-10-03,1.3716
2016-10-04,1.3887
2016-10-05,1.3958
2016-10-06,1.3959
2016-10-07,1.394
2016-10-10,1.4006
2016-10-11,1.413
2016-10-12,1.4174
2016-10-13,1.4094
2016-10-14,1.4109
2016-10-17,1.3952
2016-10-18,1.389
2016-10-19,1.3812
2016-10-20,1.3902
2016-10-21,1.3957
2016-10-24,1.4052
2016-10-25,1.3952
2016-10-26,1.3977
2016-10-27,1.4043
2016-10-28,1.3954
2016-10-31,1.3981
2016-11-01,1.3865
2016-11-02,1.3719
2016-11-03,1.3636
2016-11-04,1.3641
2016-11-07,1.3608
2016-11-08,1.3576
2016-11-09,1.3709
2016-11-10,1.3853
2016-11-11,1.405
2016-11-14,1.4045
2016-11-15,1.4087
2016-11-16,1.4109
2016-11-17,1.4229
2016-11-18,1.426
2016-11-21,1.4137
2016-11-22,1.4154
2016-11-23,1.4263
2016-11-24,1.4268
2016-11-25,1.4195
2016-11-28,1.4118
2016-11-29,1.4018
2016-11-30,1.4105
2016-12-01,1.4105
2016-12-02,1.4003
2016-12-05,1.3999
2016-12-06,1.4041
2016-12-07,1.3929
2016-12-08,1.3938
2016-12-09,1.4009
2016-12-12,1.3886
2016-12-13,1.3883
2016-12-14,1.4063
2016-12-15,1.4196
2016-12-16,1.436
2016-12-19,1.4432
2016-12-20,1.4431
2016-12-21,1.4476
2016-12-22,1.4479
2016-12-23,1.453
2016-12-26,1.449
2016-12-27,1.4504
2016-12-28,1.4431
2016-12-29,1.4361
2016-12-30,1.4431
2017-01-02,1.4429
2017-01-03,1.4446
2017-01-04,1.4354
2017-01-05,1.4245
2017-01-06,1.4364
2017-01-09,1.4247
2017-01-10,1.4305
2017-01-11,1.4162
2017-01-12,1.4067
2017-01-13,1.4025
2017-01-16,1.4079
2017-01-17,1.3863
2017-01-18,1.4018
2017-01-19,1.3922
2017-01-20,1.3943
2017-01-23,1.3764
2017-01-24,1.3782
2017-01-25,1.3693
2017-01-26,1.3806
2017-01-27,1.3762
2017-01-30,1.3725
2017-01-31,1.3691
2017-02-01,1.3773
2017-02-02,1.3718
2017-02-03,1.3664
2017-02-06,1.3657
2017-02-07,1.3698
2017-02-08,1.3791
2017-02-09,1.3918
2017-02-10,1.3879
2017-02-13,1.393
2017-02-14,1.3941
2017-02-15,1.3846
2017-02-16,1.3855
2017-02-17,1.3919
2017-02-20,1.3914
2017-02-21,1.3965
2017-02-22,1.3912
2017-02-23,1.3826
2017-02-24,1.3884
2017-02-27,1.3907
2017-02-28,1.3917
2017-03-01,1.3985
2017-03-02,1.4157
2017-03-03,1.4186
2017-03-06,1.43
2017-03-07,1.4368
2017-03-08,1.447
2017-03-09,1.4493
2017-03-10,1.4443
2017-03-13,1.4452
2017-03-14,1.444
2017-03-15,1.4256
2017-03-16,1.4316
2017-03-17,1.4254
2017-03-20,1.4181
2017-03-21,1.4192
2017-03-22,1.4184
2017-03-23,1.4227
2017-03-24,1.4226
2017-03-27,1.4186
2017-03-28,1.4259
2017-03-29,1.4211
2017-03-30,1.4283
2017-03-31,1.4269
2017-04-03,1.4251
2017-04-04,1.4329
2017-04-05,1.4328
2017-04-06,1.4344
2017-04-07,1.4413
2017-04-10,1.4347
2017-04-11,1.4373
2017-04-12,1.4322
2017-04-13,1.4277
2017-04-14,1.4267
2017-04-17,1.4254
2017-04-18,1.419
2017-04-19,1.4208
2017-04-20,1.4281
2017-04-21,1.4215
2017-04-24,1.4249
2017-04-25,1.4378
2017-04-26,1.4498
2017-04-27,1.4525
2017-04-28,1.4557
2017-05-01,1.4461
2017-05-02,1.4347
2017-05-03,1.4506
2017-05-04,1.455
2017-05-05,1.445
2017-05-08,1.4454
2017-05-09,1.4493
2017-05-10,1.4633
2017-05-11,1.4605
2017-05-12,1.4556
2017-05-15,1.4513
2017-05-16,1.4511
2017-05-17,1.4399
2017-05-18,1.4497
2017-05-19,1.4439
2017-05-22,1.4284
2017-05-23,1.4246
2017-05-24,1.4191
2017-05-25,1.4238
2017-05-26,1.4152
2017-05-29,1.418
2017-05-30,1.4104
2017-05-31,1.4123
2017-06-01,1.4146
2017-06-02,1.399
2017-06-05,1.401
2017-06-06,1.3915
2017-06-07,1.3891
2017-06-08,1.3879
2017-06-09,1.386
2017-06-12,1.388
2017-06-13,1.3861
2017-06-14,1.3787
2017-06-15,1.3866
2017-06-16,1.3787
2017-06-19,1.384
2017-06-20,1.3799
2017-06-21,1.3809
2017-06-22,1.3756
2017-06-23,1.3723
2017-06-26,1.3739
2017-06-27,1.3745
2017-06-28,1.3684
2017-06-29,1.3692
2017-06-30,1.3636
2017-07-03,1.3718
2017-07-04,1.3719
2017-07-05,1.3717
2017-07-06,1.3739
2017-07-07,1.3729
2017-07-10,1.3776
2017-07-11,1.3835
2017-07-12,1.3777
2017-07-13,1.3655
2017-07-14,1.3604
2017-07-17,1.3749
2017-07-18,1.3611
2017-07-19,1.3581
2017-07-20,1.3504
2017-07-21,1.3407
2017-07-24,1.3444
2017-07-25,1.3473
