date,rate
2016-08-01,8.49444
2016-08-02,8.43535
2016-08-03,8.45731
2016-08-04,8.43552
2016-08-05,8.5083
2016-08-08,8.47237
2016-08-09,8.40467
2016-08-10,8.26834
2016-08-11,8.23616
2016-08-12,8.2032
2016-08-15,8.21437
2016-08-16,8.19051
2016-08-17,8.19681
2016-08-18,8.15578
2016-08-19,8.2149
2016-08-22,8.20689
2016-08-23,8.21037
2016-08-24,8.21505
2016-08-25,8.21756
2016-08-26,8.2705
2016-08-29,8.27498
2016-08-30,8.34073
2016-08-31,8.32988
2016-09-01,8.33547
2016-09-02,8.3161
2016-09-05,8.2994
2016-09-06,8.18617
2016-09-07,8.17707
2016-09-08,8.18717
2016-09-09,8.2496
2016-09-12,8.22391
2016-09-13,8.27849
2016-09-14,8.23832
2016-09-15,8.22843
2016-09-16,8.3067
2016-09-19,8.28581
2016-09-20,8.29882
2016-09-21,8.24782
2016-09-22,8.12702
2016-09-23,8.1129
2016-09-26,8.10685
2016-09-27,8.11324
2016-09-28,8.03314
2016-09-29,8.0459
2016-09-30,7.98
2016-10-03,7.97162
2016-10-04,8.00999
2016-10-05,8.02351
2016-10-06,8.05251
2016-10-07,8.0926
2016-10-10,8.08102
2016-10-11,8.17526
2016-10-12,8.21787
2016-10-13,8.15389
2016-10-14,8.216
2016-10-17,8.17306
2016-10-18,8.1535
2016-10-19,8.12946
2016-10-20,8.18134
2016-10-21,8.2459
2016-10-24,8.26236
2016-10-25,8.27872
2016-10-26,8.27508
2016-10-27,8.27608
2016-10-28,8.27
2016-10-31,8.26057
2016-11-01,8.21596
2016-11-02,8.18479
2016-11-03,8.18582
2016-11-04,8.1627
2016-11-07,8.23196
2016-11-08,8.2227
2016-11-09,8.32351
2016-11-10,8.36184
2016-11-11,8.4025
2016-11-14,8.46616
2016-11-15,8.42949
2016-11-16,8.46747
2016-11-17,8.54247
2016-11-18,8.5912
2016-11-21,8.53679
2016-11-22,8.51836
2016-11-23,8.6127
2016-11-24,8.59291
2016-11-25,8.5749
2016-11-28,8.53801
2016-11-29,8.52581
2016-11-30,8.51806
2016-12-01,8.40874
2016-12-02,8.4181
2016-12-05,8.3762
2016-12-06,8.39791
2016-12-07,8.35507
2016-12-08,8.4337
2016-12-09,8.498
2016-12-12,8.43179
2016-12-13,8.42293
2016-12-14,8.57753
2016-12-15,8.65762
2016-12-16,8.6665
2016-12-19,8.68215
2016-12-20,8.7045
2016-12-21,8.6786
2016-12-22,8.71388
2016-12-23,8.69095
2016-12-26,8.683
2016-12-27,8.70498
2016-12-28,8.70897
2016-12-29,8.63732
2016-12-30,8.6368
2017-01-02,8.649
2017-01-03,8.6515
2017-01-04,8.58927
2017-01-05,8.47803
2017-01-06,8.5071
2017-01-09,8.52935
2017-01-10,8.59773
2017-01-11,8.54786
2017-01-12,8.52436
2017-01-13,8.4966
2017-01-16,8.53018
2017-01-17,8.44687
2017-01-18,8.48934
2017-01-19,8.44919
2017-01-20,8.4114
2017-01-23,8.34013
2017-01-24,8.35014
2017-01-25,8.30787
2017-01-26,8.3373
2017-01-27,8.3383
2017-01-30,8.30916
2017-01-31,8.24567
2017-02-01,8.23351
2017-02-02,8.24609
2017-02-03,8.19698
2017-02-06,8.25291
2017-02-07,8.32216
2017-02-08,8.31667
2017-02-09,8.33314
2017-02-10,8.3692
2017-02-13,8.39115
2017-02-14,8.39763
2017-02-15,8.34278
2017-02-16,8.28686
2017-02-17,8.3378
2017-02-20,8.33788
2017-02-21,8.35559
2017-02-22,8.36535
2017-02-23,8.33481
2017-02-24,8.3772
2017-02-27,8.36681
2017-02-28,8.39193
2017-03-01,8.4045
2017-03-02,8.48308
2017-03-03,8.4202
2017-03-06,8.49169
2017-03-07,8.4527
2017-03-08,8.54206
2017-03-09,8.58793
2017-03-10,8.592
2017-03-13,8.56394
2017-03-14,8.60981
2017-03-15,8.50433
2017-03-16,8.50219
2017-03-17,8.4736
2017-03-20,8.48351
2017-03-21,8.46873
2017-03-22,8.4643
2017-03-23,8.49325
2017-03-24,8.48
2017-03-27,8.48685
2017-03-28,8.52118
2017-03-29,8.499
2017-03-30,8.56167
