date,rate
2024-07-28,937.52704
2024-07-29,956.31
2024-07-30,955.53998
2024-07-31,942.79999
2024-08-01,948.08002
2024-08-02,950.35
2024-08-04,930.99847
2024-08-05,953.15997
2024-08-06,944.58002
2024-08-07,944.09003
2024-08-08,935.17999
2024-08-09,932.03
2024-08-10,932.03003
2024-08-11,931.83002
2024-08-12,933.52002
2024-08-13,931.34003
2024-08-14,933.64001
2024-08-15,932.20001
2024-08-16,937.9
2024-08-18,937.81
2024-08-19,922.90997
2024-08-20,923.38
2024-08-21,915.58002
2024-08-22,919.01001
2024-08-23,908
2024-08-24,908
2024-08-25,908.40002
2024-08-26,906.35999
2024-08-27,907.27002
2024-08-28,912.38
2024-08-29,914.58002
2024-08-30,912.77
2024-08-31,912.77002
2024-09-01,913.52002
2024-09-02,915.09998
2024-09-03,928.29999
2024-09-04,942.83002
2024-09-05,942.15997
2024-09-06,943.6
2024-09-07,943.59998
2024-09-08,943.21002
2024-09-09,943.40002
2024-09-10,949.29999
2024-09-11,941.65002
2024-09-12,933.72998
2024-09-13,926.03
2024-09-14,926.03003
2024-09-15,928.82001
2024-09-16,922.34998
2024-09-17,929.40997
2024-09-18,930.25
2024-09-19,930.35999
2024-09-20,927.88
2024-09-22,927.90002
2024-09-23,922.31
2024-09-24,913.22998
2024-09-25,911.37
2024-09-26,905.40002
2024-09-27,899.65
2024-09-28,899.65002
2024-09-29,899.75
2024-09-30,897.40997
2024-10-01,903.72998
2024-10-02,911.16998
2024-10-03,920.39001
2024-10-04,924.03
2024-10-06,923.84998
2024-10-07,925.87
2024-10-08,933.19
2024-10-09,933.25
2024-10-10,930.62
2024-10-11,923
2024-10-12,923
2024-10-13,929.76001
2024-10-14,926.31
2024-10-15,939.48999
2024-10-16,935.6
2024-10-17,944.5
2024-10-18,952.75
2024-10-20,930.75897
2024-10-21,950.32
2024-10-22,945.88
2024-10-23,945.2
2024-10-24,946.46002
2024-10-25,946.66
2024-10-27,935.71857
2024-10-28,945.78
2024-10-29,954.2
2024-10-30,956.13
2024-10-31,961.2
2024-11-01,960.8
2024-11-03,947.41534
2024-11-04,952.88
2024-11-05,953.26
2024-11-06,962.94
2024-11-07,957.17999
2024-11-08,970
2024-11-10,945.77332
2024-11-11,968.65997
2024-11-12,985.40997
2024-11-13,979.40997
2024-11-14,975.08002
2024-11-15,977.9
2024-11-17,961.99329
2024-11-18,972.34998
2024-11-19,970.78998
2024-11-20,972.75
2024-11-21,972
2024-11-22,983.65
2024-11-24,964.48901
2024-11-25,974.9
2024-11-26,976.79
2024-11-27,976.4
2024-11-28,976.63
2024-11-29,972
2024-12-01,960.95441
2024-12-02,976.98
2024-12-03,969.5
2024-12-04,973.95
2024-12-05,969.8
2024-12-06,974.03
2024-12-07,974.03003
2024-12-08,957.83649
2024-12-09,967.45
2024-12-10,972.48
2024-12-11,974.4
2024-12-12,977.37
2024-12-13,985.83
2024-12-14,985.83002
2024-12-15,965.26288
2024-12-16,989.33
2024-12-17,986.56
2024-12-18,996.11
2024-12-19,991
2024-12-20,988.5
2024-12-22,974.48602
2024-12-23,989.66
2024-12-24,989.05
2024-12-25,989.05
2024-12-26,988.74
2024-12-27,991.48
2024-12-29,979.05335
2024-12-30,993.83
2024-12-31,992.6
2025-01-01,993.34998
2025-01-02,1003.63
2025-01-03,1016.13
2025-01-05,1010.38
2025-01-06,1010.7
2025-01-07,1003.4
2025-01-08,1000
2025-01-09,1006
2025-01-10,1010.25
2025-01-11,1010.25
2025-01-12,1008.94
2025-01-13,1005.48
2025-01-14,1004.09
2025-01-15,1004.35
2025-01-16,1012
2025-01-17,1005.78
2025-01-19,1000.23291
2025-01-20,999.5
2025-01-21,1002.15
2025-01-22,990.18
2025-01-23,986.96
2025-01-24,980.35
2025-01-25,980.34998
2025-01-26,966.61749
2025-01-27,985.48
2025-01-28,993.68
2025-01-29,989.93
2025-01-30,982.28
2025-01-31,980.38
2025-02-02,987.90015
2025-02-03,984.43
2025-02-04,971.9
2025-02-05,970.62
2025-02-06,961.51
2025-02-07,961.63
2025-02-08,961.63
2025-02-09,947.81091
2025-02-10,961
2025-02-11,959.88
2025-02-12,949.88
2025-02-13,942.75
2025-02-14,939.25
2025-02-16,928.50409
2025-02-17,946.68
2025-02-18,947.33
2025-02-19,949.43
2025-02-20,941.45
2025-02-21,942
2025-02-23,930.70563
2025-02-24,943.36
2025-02-25,942.08
2025-02-26,941.19
2025-02-27,950.65
2025-02-28,958.18
2025-03-02,940.61371
2025-03-03,950
2025-03-04,943.8
2025-03-05,927.88
2025-03-06,928.6
2025-03-07,926.34
2025-03-09,914.76953
2025-03-10,937.58
2025-03-11,933.13
2025-03-12,936.46
2025-03-13,933.88
2025-03-14,928.66
2025-03-16,916.79559
2025-03-17,920.75
2025-03-18,916.62
2025-03-19,914.8
2025-03-20,926.2
2025-03-21,928.46
2025-03-23,915.7251
2025-03-24,927.84
2025-03-25,920.55
2025-03-26,924.97
2025-03-27,933.13
2025-03-28,950.43
2025-03-30,916.33527
2025-03-31,947.88
2025-04-01,944.71
2025-04-02,954.8
2025-04-03,949.33
2025-04-04,979.48
2025-04-06,955.03998
2025-04-07,988.85
2025-04-08,1000.93
2025-04-09,980.18
2025-04-10,986.98
2025-04-11,970.26
2025-04-14,966.26
2025-04-15,969.78
2025-04-16,965.8
2025-04-17,965.29
2025-04-18,965.29
2025-04-21,960.89
2025-04-22,941.53
2025-04-23,939.9
2025-04-24,931.5
2025-04-25,934.25
2025-04-28,943
2025-04-29,943.88
2025-04-30,945.78
2025-05-01,946.78
2025-05-02,946.78
2025-05-05,940.57
2025-05-06,937.71
2025-05-07,944.05
2025-05-08,934.02
2025-05-09,935.25
2025-05-12,945.95
2025-05-13,939
2025-05-14,941.51
2025-05-15,937.83
2025-05-16,943.63
2025-05-19,937.19
2025-05-20,943.75
2025-05-21,943.2
2025-05-22,942.72
2025-05-23,939.64
2025-05-26,939.75
2025-05-27,936.93
2025-05-28,939.83
2025-05-29,935.87
2025-05-30,944.78
2025-06-02,938.4
2025-06-03,940.53
2025-06-04,937.8
2025-06-05,929.65
2025-06-06,934.19
2025-06-09,936.6
2025-06-10,940.1
2025-06-11,933.75
2025-06-12,929.8
2025-06-13,936.1
2025-06-16,935
2025-06-17,943.71
2025-06-18,941.84
2025-06-19,939.65
2025-06-20,939.65
2025-06-23,946.9
2025-06-24,936
2025-06-25,935.34
2025-06-26,931.35
2025-06-27,939.56
2025-06-30,931.49
2025-07-01,928
2025-07-02,926.33
2025-07-03,928.34
2025-07-04,929
2025-07-07,942.71
2025-07-08,940.96
2025-07-09,949.4
2025-07-10,950.05
2025-07-11,955.98
2025-07-14,967
2025-07-15,966.14
2025-07-16,966.44
2025-07-17,962.6
2025-07-18,962.53
2025-07-21,953.7
2025-07-22,948.9
2025-07-23,948.4
2025-07-24,949.9
2025-07-25,963.3
